country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Yemen,7/1/2021,,,,,2155,,,,72,Oxford/AstraZeneca
Yemen,7/2/2021,,,,,2073,,,,70,Oxford/AstraZeneca
Yemen,7/3/2021,,,,,1992,,,,67,Oxford/AstraZeneca
Yemen,7/4/2021,,,,,1910,,,,64,Oxford/AstraZeneca
Yemen,7/5/2021,,,,,1910,,,,64,Oxford/AstraZeneca
Yemen,7/6/2021,,,,,1910,,,,64,Oxford/AstraZeneca
Yemen,7/7/2021,,,,,1910,,,,64,Oxford/AstraZeneca
Yemen,7/8/2021,,,,,1910,,,,64,Oxford/AstraZeneca
Yemen,7/9/2021,,,,,1910,,,,64,Oxford/AstraZeneca
Yemen,7/10/2021,,,,,1910,,,,64,Oxford/AstraZeneca
Yemen,7/11/2021,,,,,1910,,,,64,Oxford/AstraZeneca
Yemen,7/12/2021,297405,288828,8577,,1910,1,0.97,0.03,64,Oxford/AstraZeneca
Yemen,7/13/2021,,,,,1771,,,,59,Oxford/AstraZeneca
Yemen,7/14/2021,,,,,1633,,,,55,Oxford/AstraZeneca
Yemen,7/15/2021,,,,,1494,,,,50,Oxford/AstraZeneca
Yemen,7/16/2021,,,,,1355,,,,45,Oxford/AstraZeneca
Yemen,7/17/2021,,,,,1216,,,,41,Oxford/AstraZeneca
Yemen,7/18/2021,,,,,1077,,,,36,Oxford/AstraZeneca
Yemen,7/19/2021,,,,,939,,,,31,Oxford/AstraZeneca
Yemen,7/20/2021,,,,,939,,,,31,Oxford/AstraZeneca
Yemen,7/21/2021,,,,,939,,,,31,Oxford/AstraZeneca
Yemen,7/22/2021,,,,,939,,,,31,Oxford/AstraZeneca
Yemen,7/23/2021,,,,,939,,,,31,Oxford/AstraZeneca
Yemen,7/24/2021,,,,,939,,,,31,Oxford/AstraZeneca
Yemen,7/25/2021,,,,,939,,,,31,Oxford/AstraZeneca
Yemen,7/26/2021,,,,,939,,,,31,Oxford/AstraZeneca
Yemen,7/27/2021,311483,298161,13322,,939,1.04,1,0.04,31,Oxford/AstraZeneca
Zambia,4/14/2021,0,0,,,,0,0,,,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,4/15/2021,106,106,,106,106,0,0,,6,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,4/16/2021,,,,,255,,,,14,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,4/17/2021,,,,,304,,,,17,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,4/18/2021,1316,1316,,,329,0.01,0.01,,18,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,4/19/2021,2114,2114,,798,423,0.01,0.01,,23,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,4/20/2021,3391,3391,,1277,565,0.02,0.02,,31,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,4/21/2021,9006,9006,,5615,1287,0.05,0.05,,70,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,4/22/2021,12543,12543,,3537,1777,0.07,0.07,,97,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,4/23/2021,,,,,1789,,,,97,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,4/24/2021,,,,,1801,,,,98,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,4/25/2021,14012,14012,,,1814,0.08,0.08,,99,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,4/26/2021,,,,,2076,,,,113,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,4/27/2021,,,,,2270,,,,123,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,4/28/2021,21919,21919,,,1845,0.12,0.12,,100,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,4/29/2021,26580,26580,,4661,2005,0.14,0.14,,109,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,4/30/2021,32034,32034,,5454,2714,0.17,0.17,,148,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/1/2021,,,,,3438,,,,187,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/2/2021,43147,43147,,,4162,0.23,0.23,,226,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/3/2021,45740,45740,,2593,4156,0.25,0.25,,226,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/4/2021,51784,51784,,6044,4643,0.28,0.28,,253,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/5/2021,58982,58982,,7198,5295,0.32,0.32,,288,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/6/2021,64011,64011,,5029,5347,0.35,0.35,,291,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/7/2021,,,,,5521,,,,300,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/8/2021,77348,77348,,,5680,0.42,0.42,,309,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/9/2021,,,,,5180,,,,282,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/10/2021,81459,81459,,,5103,0.44,0.44,,278,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/11/2021,,,,,4915,,,,267,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/12/2021,90916,90916,,,4562,0.49,0.49,,248,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/13/2021,,,,,4519,,,,246,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/14/2021,100373,100373,,,4242,0.55,0.55,,231,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/15/2021,107790,107790,,7417,4349,0.59,0.59,,237,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/16/2021,,,,,4554,,,,248,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/17/2021,114767,114767,,,4758,0.62,0.62,,259,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/18/2021,,,,,4472,,,,243,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/19/2021,120209,120209,,,4185,0.65,0.65,,228,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/20/2021,126291,126291,,6082,4378,0.69,0.69,,238,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/21/2021,129941,128834,1107,3650,4224,0.71,0.7,0.01,230,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/22/2021,134832,131633,3199,4891,3863,0.73,0.72,0.02,210,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/23/2021,138201,133134,5067,3369,3846,0.75,0.72,0.03,209,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/24/2021,,,,,3768,,,,205,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/25/2021,144085,138799,5286,,3800,0.78,0.76,0.03,207,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/26/2021,145198,139912,5286,1113,3570,0.79,0.76,0.03,194,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/27/2021,146129,140843,5286,931,2834,0.79,0.77,0.03,154,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/28/2021,146645,141359,5286,516,2386,0.8,0.77,0.03,130,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/29/2021,147033,141747,5286,388,1743,0.8,0.77,0.03,95,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/30/2021,,,,,1265,,,,69,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,5/31/2021,,,,,847,,,,46,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/1/2021,,,,,430,,,,23,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/2/2021,147115,141829,5286,,274,0.8,0.77,0.03,15,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/3/2021,,,,,154,,,,8,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/4/2021,,,,,93,,,,5,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/5/2021,,,,,51,,,,3,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/6/2021,,,,,61,,,,3,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/7/2021,,,,,71,,,,4,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/8/2021,,,,,81,,,,4,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/9/2021,,,,,91,,,,5,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/10/2021,,,,,91,,,,5,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/11/2021,,,,,91,,,,5,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/12/2021,,,,,91,,,,5,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/13/2021,,,,,91,,,,5,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/14/2021,,,,,91,,,,5,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/15/2021,148304,142089,6215,,91,0.81,0.77,0.03,5,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/16/2021,,,,,89,,,,5,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/17/2021,,,,,87,,,,5,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/18/2021,,,,,86,,,,5,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/19/2021,,,,,84,,,,5,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/20/2021,,,,,82,,,,4,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/21/2021,,,,,80,,,,4,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/22/2021,,,,,78,,,,4,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/23/2021,,,,,78,,,,4,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/24/2021,149002,142089,6913,,78,0.81,0.77,0.04,4,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/25/2021,149699,142089,7610,697,166,0.81,0.77,0.04,9,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/26/2021,150476,142089,8387,777,266,0.82,0.77,0.05,14,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/27/2021,151205,142125,9080,729,359,0.82,0.77,0.05,20,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/28/2021,,,,,484,,,,26,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/29/2021,153106,142125,10981,,608,0.83,0.77,0.06,33,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,6/30/2021,154819,142125,12694,1713,842,0.84,0.77,0.07,46,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/1/2021,156584,142125,14459,1765,1083,0.85,0.77,0.08,59,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/2/2021,158786,142125,16661,2202,1298,0.86,0.77,0.09,71,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/3/2021,162383,142125,20258,3597,1701,0.88,0.77,0.11,93,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/4/2021,164370,142125,22245,1987,1881,0.89,0.77,0.12,102,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/5/2021,,,,,2009,,,,109,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/6/2021,,,,,2138,,,,116,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/7/2021,169922,142198,27724,,2158,0.92,0.77,0.15,117,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/8/2021,171238,142198,29040,1316,2093,0.93,0.77,0.16,114,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/9/2021,175244,142198,33046,4006,2351,0.95,0.77,0.18,128,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/10/2021,181219,144457,36762,5975,2691,0.99,0.79,0.2,146,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/11/2021,191272,150161,41111,10053,3843,1.04,0.82,0.22,209,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/12/2021,197744,155129,42615,6472,4503,1.08,0.84,0.23,245,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/13/2021,210992,164503,46489,13248,6132,1.15,0.89,0.25,334,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/14/2021,215784,167816,47968,4792,6552,1.17,0.91,0.26,356,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/15/2021,243818,189408,54410,28034,10369,1.33,1.03,0.3,564,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/16/2021,260882,202690,58192,17064,12234,1.42,1.1,0.32,665,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/17/2021,275253,213237,62016,14371,13433,1.5,1.16,0.34,731,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/18/2021,283617,219467,64150,8364,13192,1.54,1.19,0.35,718,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/19/2021,289948,224420,65528,6331,13172,1.58,1.22,0.36,716,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/20/2021,301220,232383,68837,11272,12890,1.64,1.26,0.37,701,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/21/2021,312479,243642,68837,11259,13814,1.7,1.33,0.37,751,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/22/2021,322358,246553,75805,9879,11220,1.75,1.34,0.41,610,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/23/2021,,,,,10273,,,,559,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/24/2021,343223,256059,87164,,9710,1.87,1.39,0.47,528,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/25/2021,,,,,9809,,,,534,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/26/2021,361333,266262,95071,,10198,1.97,1.45,0.52,555,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/27/2021,381015,269762,111253,19682,11399,2.07,1.47,0.61,620,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/28/2021,400639,282556,118083,19624,12594,2.18,1.54,0.64,685,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/29/2021,413774,283481,130293,13135,13059,2.25,1.54,0.71,710,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/30/2021,424519,284110,140409,10745,13104,2.31,1.55,0.76,713,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,7/31/2021,433716,284700,149016,9197,12928,2.36,1.55,0.81,703,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/1/2021,438885,285288,153597,5169,12372,2.39,1.55,0.84,673,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/2/2021,441113,285979,155134,2228,11397,2.4,1.56,0.84,620,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/3/2021,444574,286967,157607,3461,9080,2.42,1.56,0.86,494,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/4/2021,454406,289482,164924,9832,7681,2.47,1.57,0.9,418,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/5/2021,465760,292922,172838,11354,7427,2.53,1.59,0.94,404,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/6/2021,478129,297173,180956,12369,7659,2.6,1.62,0.98,417,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/7/2021,490441,302222,188219,12312,8104,2.67,1.64,1.02,441,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/8/2021,,,,,7805,,,,425,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/9/2021,496594,302991,193603,,7926,2.7,1.65,1.05,431,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/10/2021,503707,303966,199741,7113,8448,2.74,1.65,1.09,460,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/11/2021,511417,305427,205990,7710,8144,2.78,1.66,1.12,443,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/12/2021,,,,,7156,,,,389,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/13/2021,520283,307589,212694,,6022,2.83,1.67,1.16,328,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/14/2021,,,,,4396,,,,239,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/15/2021,522150,307725,214425,,4090,2.84,1.67,1.17,222,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/16/2021,,,,,4012,,,,218,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/17/2021,527205,308123,219082,,3357,2.87,1.68,1.19,183,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/18/2021,531885,308373,223512,4680,2924,2.89,1.68,1.22,159,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/19/2021,536479,308604,227875,4594,2947,2.92,1.68,1.24,160,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/20/2021,,,,,3156,,,,172,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zambia,8/21/2021,548267,309115,239152,,3864,2.98,1.68,1.3,210,"Oxford/AstraZeneca, Sinopharm/Beijing"
Zimbabwe,2/18/2021,39,39,,,,0,0,,,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,2/19/2021,,,,,425,,,,29,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,2/20/2021,,,,,425,,,,29,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,2/21/2021,1314,1314,,,425,0.01,0.01,,29,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,2/22/2021,,,,,660,,,,44,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,2/23/2021,4041,4041,,,800,0.03,0.03,,54,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,2/24/2021,6115,6115,,2074,1013,0.04,0.04,,68,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,2/25/2021,11264,11264,,5149,1604,0.08,0.08,,108,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,2/26/2021,12836,12836,,1572,1767,0.09,0.09,,119,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,2/27/2021,15962,15962,,3126,2153,0.11,0.11,,145,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,2/28/2021,19100,19100,,3138,2541,0.13,0.13,,171,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/1/2021,21713,21713,,2613,2719,0.15,0.15,,183,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/2/2021,25334,25334,,3621,3042,0.17,0.17,,205,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/3/2021,28227,28227,,2893,3159,0.19,0.19,,213,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/4/2021,30915,30915,,2688,2807,0.21,0.21,,189,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/5/2021,31472,31472,,557,2662,0.21,0.21,,179,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/6/2021,32251,32251,,779,2327,0.22,0.22,,157,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/7/2021,32786,32786,,535,1955,0.22,0.22,,132,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/8/2021,36064,36064,,3278,2050,0.24,0.24,,138,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/9/2021,36307,36307,,243,1568,0.24,0.24,,105,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/10/2021,36447,36447,,140,1174,0.25,0.25,,79,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/11/2021,36565,36565,,118,807,0.25,0.25,,54,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/12/2021,36829,36829,,264,765,0.25,0.25,,51,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/13/2021,36905,36905,,76,665,0.25,0.25,,45,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/14/2021,36905,36905,,0,588,0.25,0.25,,40,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/15/2021,38206,38206,,1301,306,0.26,0.26,,21,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/16/2021,40096,40096,,1890,541,0.27,0.27,,36,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/17/2021,40153,40153,,57,529,0.27,0.27,,36,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/18/2021,40548,40548,,395,569,0.27,0.27,,38,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/19/2021,42233,42233,,1685,772,0.28,0.28,,52,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/20/2021,42756,42756,,523,836,0.29,0.29,,56,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/21/2021,43275,43275,,519,910,0.29,0.29,,61,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/22/2021,44120,43840,280,845,845,0.3,0.29,0,57,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/23/2021,45743,44681,1062,1623,807,0.31,0.3,0.01,54,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/24/2021,52439,49950,2489,6696,1755,0.35,0.34,0.02,118,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/25/2021,59533,55438,4095,7094,2712,0.4,0.37,0.03,182,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/26/2021,68208,61639,6569,8675,3711,0.46,0.41,0.04,250,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/27/2021,73977,66012,7965,5769,4460,0.5,0.44,0.05,300,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/28/2021,79685,69057,10628,5708,5201,0.54,0.46,0.07,350,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/29/2021,82156,70297,11859,2471,5434,0.55,0.47,0.08,366,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/30/2021,86412,73490,12922,4256,5810,0.58,0.49,0.09,391,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,3/31/2021,92426,77541,14885,6014,5712,0.62,0.52,0.1,384,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/1/2021,105853,88337,17516,13427,6617,0.71,0.59,0.12,445,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/2/2021,125299,104361,20938,19446,8156,0.84,0.7,0.14,549,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/3/2021,133461,112134,21327,8162,8498,0.9,0.75,0.14,572,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/4/2021,139446,117843,21603,5985,8537,0.94,0.79,0.15,574,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/5/2021,146056,124000,22056,6610,9129,0.98,0.83,0.15,614,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/6/2021,162633,139133,23500,16577,10889,1.09,0.94,0.16,733,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/7/2021,179417,153238,26179,16784,12427,1.21,1.03,0.18,836,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/8/2021,181700,154566,27134,2283,10835,1.22,1.04,0.18,729,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/9/2021,194228,166260,27968,12528,9847,1.31,1.12,0.19,663,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/10/2021,210756,181959,28797,16528,11042,1.42,1.22,0.19,743,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/11/2021,211515,182617,28898,759,10296,1.42,1.23,0.19,693,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/12/2021,222602,193298,29304,11087,10935,1.5,1.3,0.2,736,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/13/2021,250151,219655,30496,27549,12503,1.68,1.48,0.21,841,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/14/2021,,,,,13146,,,,884,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/15/2021,292724,257755,34969,,15861,1.97,1.73,0.24,1067,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/16/2021,,,,,14585,,,,981,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/17/2021,299924,264118,35806,,12738,2.02,1.78,0.24,857,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/18/2021,305014,268591,36423,5090,13357,2.05,1.81,0.25,899,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/19/2021,,,,,12346,,,,831,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/20/2021,313030,276252,36778,,8983,2.11,1.86,0.25,604,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
Zimbabwe,4/21/2021,332929,295584,37345,19899,8784,2.24,1.99,0.25,591,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
